PIN,Property Class,Neighborhood Code,Land Square Feet,Town Code,Type of Residence,Apartments,Wall Material,Roof Material,Rooms,Bedrooms,Basement,Basement Finish,Central Heating,Other Heating,Central Air,Fireplaces,Attic Type,Attic Finish,Half Baths,Design Plan,Cathedral Ceiling,Construction Quality,Renovation,Site Desirability,Garage 1 Size,Garage 1 Material,Garage 1 Attachment,Garage 1 Area,Garage 2 Size,Garage 2 Material,Garage 2 Attachment,Garage 2 Area,Porch,Other Improvements,Building Square Feet,Repair Condition,Multi Code,Number of Commercial Units,Estimate (Land),Estimate (Building),Sale Date,Deed No.,Sale Price,Longitude,Latitude,Census Tract,Total Building Square Feet,Multi Property Indicator,Property Address,Modeling Group,Full Baths,Age,Use,Number of Units,Percent Ownership,Condo Class Factor,Multi-Family Indicator,Large Lot,"Condition, Desirability and Utility",Location Factor,O'Hare Noise,Floodplain,Road Proximity,Condo Strata,Sale Year,Sale Quarter,Sale Half-Year,Sale Quarter of Year,Sale Month of Year,Sale Half of Year,Most Recent Sale,Age Squared,Age Decade,Age Decade Squared,Lot Size Squared,Improvement Size Squared,Pure Market Filter,Garage Indicator,Neigborhood Code (mapping),Square root of lot size,Square root of age,Square root of improvement size,Town and Neighborhood,"Town and Neighborhood, SF Group Only"
16183270080000,205,60,4566,27,2,0,2,1,6,3,1,1,2,5,0,0,3,,1,0,0,2,,2,3,2,2,2,7,0,0,0,1,0,1430,2,2,0,43370,314980,12/31/2014,01436522063,420000,-87.7973326286935,41.8661388035125,813200,,0,1168  CLINTON AVE OAK PARK,SF,1,93,1,,,,,0,,0.73854441530035,0,0,0,,2014,60,30,4,12,2,1,8649,9.3,86.49000000000001,20848356,2044900,1,1,60,67.5721836261046,9.643650760992955,37.815340802378074,2760,3
16183270100000,203,60,4795,27,1,0,2,1,5,3,1,1,1,5,1,0,3,,0,0,0,2,,2,1,1,2,2,7,0,0,0,3,0,1150,2,2,0,45550,246290,04/17/2015,01510715059,245000,-87.7973260260611,41.865953604544,813200,,0,1174  CLINTON AVE OAK PARK,SF,1,80,1,,,,,0,,0.751821517847702,0,0,1,,2015,62,31,2,4,1,0,6400,8,64,22992025,1322500,1,1,60,69.24593850905626,8.94427190999916,33.91164991562634,2760,2
16183270100000,203,60,4795,27,2,0,3,1,7,5,1,1,1,5,1,0,3,,1,2,2,2,,2,10,1,2,2,7,0,0,0,3,0,2235,2,2,0,45550,246290,05/02/2016,01612319014,640000,-87.7973260260611,41.865953604544,813200,,0,1174  CLINTON AVE OAK PARK,SF,2,80,1,,,,,0,,0.800078010856101,0,0,1,,2016,66,33,2,5,1,1,6400,8,64,22992025,4995225,1,1,60,69.24593850905626,8.94427190999916,47.275786614291256,2760,3
16183270130000,205,60,4795,27,2,0,1,1,7,3,1,3,2,5,0,0,2,3,1,2,2,2,,2,2,1,2,2,7,0,0,0,1,0,1360,2,2,0,45550,312950,06/14/2018,01816518031,1,-87.7973163054328,41.8656792836136,813200,,0,1182  CLINTON AVE OAK PARK,SF,1,96,1,,,,,0,,0.897587627354401,0,0,1,,2018,74,37,2,6,1,1,9216,9.6,92.16,22992025,1849600,0,1,60,69.24593850905626,9.797958971132712,36.87817782917155,2760,
16183270150000,205,60,4110,27,2,0,4,1,8,4,3,1,1,5,1,0,1,3,1,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,1842,2,2,0,39040,375740,06/20/2013,01317101005,389000,-87.7973097540742,41.8654941240198,813200,,0,1188  CLINTON AVE OAK PARK,SF,2,88,1,,,,,0,,0.666810712963697,0,0,1,,2013,54,27,2,6,1,0,7744,8.8,77.44000000000001,16892100,3392964,1,1,60,64.10928169929842,9.38083151964686,42.91852746774987,2760,3
16183270150000,205,60,4110,27,2,0,4,1,8,4,3,1,1,5,1,0,1,3,1,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,1842,2,2,0,39040,375740,08/07/2015,01521919127,412000,-87.7973097540742,41.8654941240198,813200,,0,1188  CLINTON AVE OAK PARK,SF,2,91,1,,,,,0,,0.765350218371924,0,0,1,,2015,63,32,3,8,2,1,8281,9.1,82.80999999999999,16892100,3392964,1,1,60,64.10928169929842,9.539392014169456,42.91852746774987,2760,3
16183270180000,203,60,3425,27,5,0,1,1,6,3,1,3,1,5,0,0,1,1,0,2,0,2,,2,3,1,2,2,7,0,0,0,1,0,1152,2,2,0,32530,180630,07/17/2014,01419801033,440000,-87.7967887672319,41.8666628731586,813200,,0,1155 S KENILWORTH AVE OAK PARK,SF,1,107,1,,,,,0,,0.715822680278724,0,0,0,,2014,59,30,3,7,2,1,11449,10.7,114.48999999999998,11730625,1327104,1,1,60,58.52349955359813,10.344080432788601,33.94112549695428,2760,3
16183270200000,203,60,5137,27,5,0,3,1,6,4,1,3,2,5,0,0,1,1,1,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,1200,2,2,0,48800,230040,05/04/2015,01512429024,370000,-87.7967821198416,41.8664742839218,813200,,0,1159 S KENILWORTH AVE OAK PARK,SF,1,105,1,,,,,0,,0.752385817616626,0,0,0,,2015,62,31,2,5,1,1,11025,10.5,110.25,26388769,1440000,1,1,60,71.67286794875729,10.246950765959598,34.64101615137755,2760,3
16183270280000,202,60,4658,27,1,0,2,1,5,2,1,3,1,5,0,0,1,3,0,2,0,2,,2,3,1,2,2,7,0,0,0,1,0,860,2,2,0,44250,248730,11/18/2014,01432210031,307500,-87.7967511410003,41.8655998732448,813200,,0,1185 S KENILWORTH AVE OAK PARK,SF,1,93,1,,,,,0,,0.7299501114064,0,0,1,,2014,60,30,4,11,2,1,8649,9.3,86.49000000000001,21696964,739600,1,1,60,68.24954212300622,9.643650760992955,29.32575659723036,2760,3
16183280020000,203,60,5137,27,1,0,1,1,3,2,2,3,1,5,0,0,3,,0,2,0,2,,2,1,1,2,2,7,0,0,0,3,0,704,2,2,0,48800,212320,07/30/2015,01521126069,1,-87.7960438773535,41.8666931185055,813200,,0,1154 S KENILWORTH AVE OAK PARK,SF,1,103,1,,,,,0,,0.760396771685578,0,0,0,,2015,63,32,3,7,2,1,10609,10.3,106.09000000000002,26388769,495616,0,1,60,71.67286794875729,10.14889156509222,26.5329983228432,2760,
16183280180000,203,60,4110,27,1,0,4,1,6,3,1,3,1,5,0,0,3,,1,0,0,2,,2,3,1,2,2,7,0,0,0,2,0,960,2,2,0,39040,382790,10/21/2015,01529410005,435000,-87.7954830211163,41.8667336597395,813200,,0,1153 S GROVE AVE OAK PARK,SF,1,91,1,,,,,0,,0.768303000851835,0,0,0,,2015,64,32,4,10,2,1,8281,9.1,82.80999999999999,16892100,921600,1,1,60,64.10928169929842,9.539392014169456,30.983866769659336,2760,3
16183280190000,203,60,4110,27,5,0,4,1,7,3,1,3,1,5,1,1,1,1,1,2,0,2,,2,3,1,2,2,7,0,0,0,3,102,1568,2,2,0,39040,299120,07/29/2013,01321055414,358000,-87.7954801077628,41.8666513731611,813200,,0,1157 S GROVE AVE OAK PARK,SF,1,88,1,,,,,0,,0.665076529163223,0,0,0,,2013,55,28,3,7,2,0,7744,8.8,77.44000000000001,16892100,2458624,1,1,60,64.10928169929842,9.38083151964686,39.59797974644666,2760,3
16183280190000,203,60,4110,27,5,0,4,1,7,3,1,3,1,5,1,1,1,1,1,2,0,2,,2,3,1,2,2,7,0,0,0,3,102,1568,2,2,0,39040,299120,08/06/2018,01821806177,410000,-87.7954801077628,41.8666513731611,813200,,0,1157 S GROVE AVE OAK PARK,SF,1,94,1,,,,,0,,0.897366314405748,0,0,0,,2018,75,38,3,8,2,1,8836,9.4,88.36000000000001,16892100,2458624,1,1,60,64.10928169929842,9.695359714832659,39.59797974644666,2760,3
16183280240000,278,60,5137,27,1,0,2,1,5,3,1,3,1,5,0,0,1,3,0,2,2,2,,2,1,1,2,2,7,0,0,0,2,0,1056,2,2,0,48800,209210,03/17/2017,01707647095,276000,-87.7954613731483,41.8661199014154,813200,,0,1171 S GROVE AVE OAK PARK,SF,1,96,1,,,,,0,,0.832358081942307,0,0,0,,2017,69,35,1,3,1,1,9216,9.6,92.16,26388769,1115136,1,1,60,71.67286794875729,9.797958971132712,32.49615361854384,2760,2
16183280270000,203,60,5137,27,1,0,1,1,6,3,3,3,1,5,0,0,2,3,0,2,0,2,,2,3,1,2,2,7,0,0,0,2,0,1200,2,2,0,48800,201940,05/17/2018,01813719053,1,-87.7954505825438,41.8658112995494,813200,,0,1181 S GROVE AVE OAK PARK,SF,1,97,1,,,,,0,,0.885877108578434,0,0,1,,2018,74,37,2,5,1,1,9409,9.7,94.08999999999999,26388769,1440000,0,1,60,71.67286794875729,9.848857801796104,34.64101615137755,2760,
16183280361003,299,60,5617,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,11670,151680,11/01/2017,01730534013,77200,-87.7959971481071,41.865372966759,813200,,0,1194 S KENILWORTH AVE OAK PARK,NCHARS,1,53,1,5,0.20,299,,0,AV,0.862979590285686,0,0,1,,2017,72,36,4,11,2,1,2809,5.3,28.09,31550689,,1,,60,74.94664769020693,7.280109889280518,,2760,1
16183280370000,295,60,1763,27,3,0,2,1,6,3,2,3,1,5,1,0,3,,1,2,2,2,,2,3,2,1,1,7,0,0,0,3,0,2007,2,2,0,16740,303590,05/20/2014,01414057102,307500,-87.7952339088627,41.86529947404,813200,,0,1193 S GROVE AVE OAK PARK,SF,2,7,1,,,,,0,,0.69955787207864,0,0,1,,2014,58,29,2,5,1,0,49,0.7,0.49,3108169,4028049,1,1,60,41.98809355043403,2.645751311064591,44.799553569204235,2760,3
16183280370000,295,60,1763,27,3,0,2,1,6,3,2,3,1,5,1,0,3,,1,2,2,2,,2,3,2,1,1,7,0,0,0,3,0,2007,2,2,0,16740,303590,06/13/2018,01816429107,322000,-87.7952339088627,41.86529947404,813200,,0,1193 S GROVE AVE OAK PARK,SF,2,10,1,,,,,0,,0.887644203095625,0,0,1,,2018,74,37,2,6,1,1,100,1,1,3108169,4028049,1,1,60,41.98809355043403,3.16227766016838,44.799553569204235,2760,3
16183280380000,295,60,1282,27,3,0,2,1,6,3,2,3,1,5,1,0,3,,1,2,2,2,,2,3,2,1,1,7,0,0,0,3,0,2007,2,2,0,12170,267820,07/10/2014,01419149007,302500,-87.7953255334679,41.8652978982432,813200,,0,1193 S GROVE AVE OAK PARK,SF,2,7,1,,,,,0,,0.706462257554252,0,0,1,,2014,59,30,3,7,2,1,49,0.7,0.49,1643524,4028049,1,1,60,35.805027579936315,2.645751311064591,44.799553569204235,2760,3
16183280390000,295,60,1186,27,3,0,2,1,6,2,2,3,1,5,1,0,3,,1,2,2,2,,2,3,2,1,1,7,0,0,0,3,0,1747,2,2,0,11260,247040,07/10/2014,01419149018,285000,-87.7953999661149,41.8652966158931,813200,,0,1193 S GROVE AVE OAK PARK,SF,2,7,1,,,,,0,,0.706821246897328,0,0,1,,2014,59,30,3,7,2,1,49,0.7,0.49,1406596,3052009,1,1,60,34.438350715445125,2.645751311064591,41.79712908801273,2760,3
16183280400000,295,60,1186,27,3,0,2,1,6,2,2,3,1,5,1,0,3,,1,2,2,2,,2,3,2,1,1,7,0,0,0,3,0,1747,2,2,0,11260,247040,06/04/2015,01515522067,287500,-87.7954716679249,41.8652954566112,813200,,0,1193 S GROVE AVE OAK PARK,SF,2,7,1,,,,,0,,0.748835425372257,0,0,1,,2015,62,31,2,6,1,1,49,0.7,0.49,1406596,3052009,1,1,60,34.438350715445125,2.645751311064591,41.79712908801273,2760,3
16183280410000,295,60,1267,27,3,0,2,1,6,3,2,3,1,5,1,0,3,,1,2,2,2,,2,3,2,1,1,7,0,0,0,3,0,2007,2,2,0,12030,267960,08/21/2014,01423349029,318000,-87.7955456517444,41.8652939457106,813200,,0,1193 S GROVE AVE OAK PARK,SF,2,7,1,,,,,0,,0.712837103405087,0,0,1,,2014,59,30,3,8,2,0,49,0.7,0.49,1605289,4028049,1,1,60,35.59494346111537,2.645751311064591,44.799553569204235,2760,3
16183280410000,295,60,1267,27,3,0,2,1,6,3,2,3,1,5,1,0,3,,1,2,2,2,,2,3,2,1,1,7,0,0,0,3,0,2007,2,2,0,12030,267960,08/28/2018,01824055014,324000,-87.7955456517444,41.8652939457106,813200,,0,1193 S GROVE AVE OAK PARK,SF,2,10,1,,,,,0,,0.898770257568682,0,0,1,,2018,75,38,3,8,2,1,100,1,1,1605289,4028049,1,1,60,35.59494346111537,3.16227766016838,44.799553569204235,2760,3
16183280420000,295,60,1650,27,3,0,2,1,6,3,2,3,1,5,1,0,3,,1,2,2,2,,2,3,2,1,1,7,0,0,0,3,0,2007,2,2,0,15670,304590,11/16/2017,01732008040,352500,-87.795633817329,41.865292598775,813200,,0,1193 S GROVE AVE OAK PARK,SF,2,7,1,,,,,0,,0.863090532274418,0,0,1,,2017,72,36,4,11,2,1,49,0.7,0.49,2722500,4028049,1,1,60,40.620192023179804,2.645751311064591,44.799553569204235,2760,3
16183280430000,295,60,1833,27,3,0,2,1,6,3,2,3,1,5,1,0,3,,1,2,2,2,,2,3,2,1,1,7,0,0,0,3,0,2007,2,2,0,17410,302780,07/11/2013,01319247002,334900,-87.7952396937438,41.8654703339821,813200,,0,1193 S GROVE AVE OAK PARK,SF,2,4,1,,,,,0,,0.660136593252347,0,0,1,,2013,55,28,3,7,2,1,16,0.4,0.16,3359889,4028049,1,1,60,42.81354925721529,2,44.799553569204235,2760,3
16183280440000,295,60,1339,27,3,0,2,1,6,3,2,3,1,5,1,0,3,,1,2,2,2,,2,3,2,1,1,7,0,0,0,3,0,2007,2,2,0,12720,307490,07/16/2013,01319757317,312000,-87.7953310214169,41.8654687634178,813200,,0,1193 S GROVE AVE OAK PARK,SF,2,4,1,,,,,0,,0.661213737927534,0,0,1,,2013,55,28,3,7,2,1,16,0.4,0.16,1792921,4028049,1,1,60,36.59234892706397,2,44.799553569204235,2760,3
16183280450000,295,60,1243,27,3,0,2,1,6,2,2,3,1,5,1,0,3,,1,2,2,2,,2,3,2,1,1,7,0,0,0,3,0,1747,2,2,0,11800,246500,05/22/2017,01714217040,332000,-87.7954053806895,41.8654674842326,813200,,0,1193 S GROVE AVE OAK PARK,SF,2,7,1,,,,,0,,0.839653133285178,0,0,1,,2017,70,35,2,5,1,1,49,0.7,0.49,1545049,3052009,1,1,60,35.25620512760839,2.645751311064591,41.79712908801273,2760,3
16183280460000,295,60,1262,27,3,0,2,1,6,2,2,3,1,5,1,0,3,,1,2,2,2,,2,3,2,1,1,7,0,0,0,3,0,1747,2,2,0,11980,246320,07/07/2015,01518818055,288500,-87.7954773489557,41.8654663290166,813200,,0,1193 S GROVE AVE OAK PARK,SF,2,7,1,,,,,0,,0.753238286434458,0,0,1,,2015,63,32,3,7,2,1,49,0.7,0.49,1592644,3052009,1,1,60,35.52463933666322,2.645751311064591,41.79712908801273,2760,3
16183280470000,295,60,1307,27,3,0,2,1,6,3,2,3,1,5,1,0,3,,1,2,2,2,,2,3,2,1,1,7,0,0,0,3,0,2007,2,2,0,12410,307810,05/12/2014,01413257167,320000,-87.7955512956434,41.8654648002643,813200,,0,1193 S GROVE AVE OAK PARK,SF,2,7,1,,,,,0,,0.700268016050972,0,0,1,,2014,58,29,2,5,1,1,49,0.7,0.49,1708249,4028049,1,1,60,36.15245496505044,2.645751311064591,44.799553569204235,2760,3
16183280480000,295,60,1753,27,3,0,2,1,6,3,2,3,1,5,1,0,3,,1,2,2,2,,2,3,2,1,1,7,0,0,0,3,0,2007,2,2,0,16650,303410,10/01/2013,01327447056,324900,-87.7956394929582,41.8654634675979,813200,,0,1193 S GROVE AVE OAK PARK,SF,2,4,1,,,,,0,,0.672441651223455,0,0,1,,2013,56,28,4,10,2,1,16,0.4,0.16,3073009,4028049,1,1,60,41.86884283091664,2,44.799553569204235,2760,3
16183290020000,205,60,3425,27,2,0,1,1,6,3,1,1,1,5,1,0,3,,1,0,0,2,,2,3,1,2,2,7,0,0,0,1,0,1312,2,2,0,32530,306690,08/09/2013,01322135174,290000,-87.7947381951975,41.8667686166647,813200,,0,1152 S GROVE AVE OAK PARK,SF,1,85,1,,,,,0,,0.66291942415836,0,0,0,,2013,55,28,3,8,2,1,7225,8.5,72.25,11730625,1721344,1,1,60,58.52349955359813,9.219544457292887,36.22154055254967,2760,3
16183290110000,203,60,5137,27,5,0,1,1,7,3,1,1,1,5,0,0,1,1,0,0,0,2,,2,3,1,2,2,7,0,0,0,1,0,1323,2,2,0,48800,256640,08/19/2016,01623255213,274850,-87.7947092860506,41.8659284655972,813200,,0,1176 S GROVE AVE OAK PARK,SF,2,104,1,,,,,0,,0.801776309560911,0,0,1,,2016,67,34,3,8,2,1,10816,10.4,108.16000000000001,26388769,1750329,1,1,60,71.67286794875729,10.198039027185569,36.373066958946424,2760,2
16183290160000,205,60,5137,27,2,0,4,1,6,3,1,3,1,5,0,0,3,,1,2,2,2,,2,3,4,2,2,7,0,0,0,1,0,1336,2,2,0,48800,308400,01/28/2014,01402813004,311000,-87.79417322073,41.866691294953,813200,,0,1155 S OAK PARK AVE OAK PARK,SF,1,98,1,,,,,0,,0.68163386852272,0,0,0,,2014,57,29,1,1,1,1,9604,9.8,96.04000000000002,26388769,1784896,1,1,60,71.67286794875729,9.899494936611665,36.55133376499413,2760,3
16183290210000,203,60,4384,27,5,0,4,1,6,4,1,3,1,5,0,0,1,1,1,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,1449,2,2,0,41640,259330,09/18/2015,01526126004,1,-87.7941592078128,41.8662681743257,813200,,0,1167 S OAK PARK AVE OAK PARK,SF,1,102,1,,,,,0,,0.756757437131034,0,0,0,,2015,63,32,3,9,2,0,10404,10.2,104.03999999999999,19219456,2099601,0,1,60,66.2117814289874,10.099504938362077,38.06573262134856,2760,
16183290210000,203,60,4384,27,5,0,4,1,6,4,1,3,1,5,0,0,1,1,1,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,1449,2,2,0,41640,259330,05/10/2017,01713013018,157500,-87.7941592078128,41.8662681743257,813200,,0,1167 S OAK PARK AVE OAK PARK,SF,1,102,1,,,,,0,,0.832751914309614,0,0,0,,2017,70,35,2,5,1,0,10404,10.2,104.03999999999999,19219456,2099601,1,1,60,66.2117814289874,10.099504938362077,38.06573262134856,2760,2
16183290210000,203,60,4384,27,5,0,4,1,6,4,1,3,1,5,0,0,1,1,1,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,1449,2,2,0,41640,259330,12/18/2017,01735213014,375000,-87.7941592078128,41.8662681743257,813200,,0,1167 S OAK PARK AVE OAK PARK,SF,1,102,1,,,,,0,,0.860869870865688,0,0,0,,2017,72,36,4,12,2,1,10404,10.2,104.03999999999999,19219456,2099601,1,1,60,66.2117814289874,10.099504938362077,38.06573262134856,2760,3
16183290210000,203,60,4384,27,5,0,4,1,6,4,1,3,1,5,0,0,1,1,1,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,1449,2,2,0,41640,259330,06/27/2017,01717808002,230000,-87.7941592078128,41.8662681743257,813200,,0,1167 S OAK PARK AVE OAK PARK,SF,1,102,1,,,,,0,,0.8388314724839,0,0,0,,2017,70,35,2,6,1,0,10404,10.2,104.03999999999999,19219456,2099601,1,1,60,66.2117814289874,10.099504938362077,38.06573262134856,2760,2
16183290230000,203,60,4384,27,1,0,4,1,6,3,1,1,2,5,0,0,1,1,0,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,1342,2,2,0,41640,225460,07/02/2018,01818333051,372500,-87.7941531157138,41.8660843901432,813200,,0,1173 S OAK PARK AVE OAK PARK,SF,2,109,1,,,,,0,,0.88543645775353,0,0,0,,2018,75,38,3,7,2,1,11881,10.9,118.81,19219456,1800964,1,1,60,66.2117814289874,10.44030650891055,36.6333181680284,2760,3
16183290260000,278,60,4795,27,2,0,4,1,7,3,3,3,1,5,0,0,3,,0,2,2,2,,2,2,4,2,2,7,0,0,0,1,0,2011,2,2,0,45550,509050,09/25/2014,01426856039,103000,-87.7941442578908,41.8658169492062,813200,,0,1181 S OAK PARK AVE OAK PARK,SF,2,101,1,,,,,0,,0.710790799684668,0,0,1,,2014,59,30,3,9,2,0,10201,10.1,102.00999999999999,22992025,4044121,1,1,60,69.24593850905626,10.04987562112089,44.844174649557324,2760,1
16183290260000,278,60,4795,27,2,0,1,1,6,4,1,1,1,5,1,0,3,,0,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,2181,2,2,0,45550,509050,05/02/2016,01612334073,594900,-87.7941442578908,41.8658169492062,813200,,0,1181 S OAK PARK AVE OAK PARK,SF,3,1,1,,,,,0,,0.784885414933786,0,0,1,,2016,66,33,2,5,1,1,1,0.1,0.01,22992025,4756761,1,1,60,69.24593850905626,1,46.70117771534247,2760,3
16183290390000,212,60,3116,27,2,3,2,2,7,3,3,3,2,5,1,0,1,3,1,2,2,2,,2,0,0,0,0,7,0,0,0,3,0,3083,2,2,1,29600,52210,10/17/2017,01729015016,250000,-87.7939255976307,41.865423017507,813200,,0,6800  ROOSEVELT RD OAK PARK,MF,1,70,2,,,,212,0,,0.850777981448091,0,0,1,,2017,72,36,4,10,2,1,4900,7,49,9709456,9504889,1,0,60,55.82114294781145,8.366600265340756,55.52476924760696,2760,2
16183290410000,203,60,4384,27,1,0,3,1,5,3,1,3,1,5,0,0,3,,0,2,0,2,,2,3,1,2,2,7,0,0,0,3,0,1322,2,2,0,41640,213630,10/24/2013,01329735048,217000,-87.7947155619941,41.8661117143892,813200,,0,1172 S GROVE AVE OAK PARK,SF,1,57,1,,,,,0,,0.67157570021425,0,0,0,,2013,56,28,4,10,2,1,3249,5.7,32.49,19219456,1747684,1,1,60,66.2117814289874,7.54983443527075,36.359317925395686,2760,2
16183290430000,211,60,6850,27,2,4,2,1,16,8,1,3,1,5,0,0,3,,0,0,0,2,,2,0,0,0,0,7,0,0,0,3,0,3192,2,2,0,65070,398360,06/10/2016,01616210143,536500,-87.7941658156848,41.866468389285,813200,,0,1161 S OAK PARK AVE OAK PARK,MF,4,63,2,,,,211,0,,0.790736429206082,0,0,0,,2016,66,33,2,6,1,1,3969,6.3,39.69,46922500,10188864,1,0,60,82.76472678623425,7.937253933193772,56.49778756730214,2760,3
16184020030000,212,50,2700,27,2,3,2,2,7,4,3,3,2,5,0,0,1,3,1,2,2,2,,2,0,0,0,0,7,0,0,0,3,0,2000,2,2,1,24300,220990,12/29/2016,01636406044,240000,-87.7849853750181,41.8723540645156,813100,,0,415  HARRISON ST OAK PARK,MF,2,103,2,,,,212,0,,0.761153460072675,0,0,1,,2016,68,34,4,12,2,1,10609,10.3,106.09000000000002,7290000,4000000,1,0,50,51.96152422706632,10.14889156509222,44.721359549995796,2750,2
16184020161003,299,50,4000,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,3640,50520,05/09/2013,01312950019,42500,-87.7852169177054,41.872411560176,813100,,0,419  HARRISON ST OAK PARK,NCHARS,1,49,1,12,0.07,299,,0,,0.594798819545764,0,0,1,,2013,54,27,2,5,1,1,2401,4.9,24.010000000000005,16000000,,1,,50,63.245553203367585,7,,2750,1
16184020161005,299,50,4000,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,3640,50520,12/10/2014,01434429044,52500,-87.7852169177054,41.872411560176,813100,,0,419  HARRISON ST OAK PARK,NCHARS,1,49,1,12,0.07,299,,0,,0.66826014748506,0,0,1,,2014,60,30,4,12,2,1,2401,4.9,24.010000000000005,16000000,,1,,50,63.245553203367585,7,,2750,1
16184020161007,299,50,4000,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,3700,51320,08/06/2018,01821849062,103900,-87.7852169177054,41.872411560176,813100,,0,421  HARRISON ST OAK PARK,NCHARS,1,49,1,12,0.07,299,,0,,0.8373478592074,0,0,1,,2018,75,38,3,8,2,1,2401,4.9,24.010000000000005,16000000,,1,,50,63.245553203367585,7,,2750,1
16184020161010,299,50,4000,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,3700,51320,04/24/2017,01711412053,72500,-87.7852169177054,41.872411560176,813100,,0,904 S ELMWOOD AVE OAK PARK,NCHARS,1,49,1,12,0.07,299,,0,,0.777945509546143,0,0,1,,2017,70,35,2,4,1,1,2401,4.9,24.010000000000005,16000000,,1,,50,63.245553203367585,7,,2750,1
16184020161011,299,50,4000,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,3700,51320,10/24/2017,01729706037,75000,-87.7852169177054,41.872411560176,813100,,0,904 S ELMWOOD AVE OAK PARK,NCHARS,1,49,1,12,0.07,299,,0,,0.80112382508561,0,0,1,,2017,72,36,4,10,2,1,2401,4.9,24.010000000000005,16000000,,1,,50,63.245553203367585,7,,2750,1
16184020161014,299,50,4000,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,3700,51320,05/19/2015,01513926005,1,-87.7852169177054,41.872411560176,813100,,0,906 S ELMWOOD AVE OAK PARK,NCHARS,1,49,1,12,0.07,299,,0,,0.688525341399349,0,0,1,,2015,62,31,2,5,1,0,2401,4.9,24.010000000000005,16000000,,0,,50,63.245553203367585,7,,2750,
16184020161014,299,50,4000,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,3700,51320,01/17/2017,01701749045,700000,-87.7852169177054,41.872411560176,813100,,0,906 S ELMWOOD AVE OAK PARK,NCHARS,1,49,1,12,0.07,299,,0,,0.765659735735606,0,0,1,,2017,69,35,1,1,1,1,2401,4.9,24.010000000000005,16000000,,1,,50,63.245553203367585,7,,2750,3
16184030190000,211,60,5043,27,2,4,2,1,16,8,1,3,1,5,0,0,3,,0,0,0,2,,2,0,0,0,0,7,0,0,0,3,0,2800,2,2,0,47900,352020,10/05/2015,01527855044,349000,-87.7932251493407,41.871763791649,813200,,0,733  GARFIELD ST OAK PARK,MF,4,64,2,,,,211,0,,0.763104029836273,0,0,1,,2015,64,32,4,10,2,1,4096,6.4,40.96000000000001,25431849,7840000,1,0,60,71.01408311032397,8,52.91502622129181,2760,3
16184030270000,211,60,5589,27,2,4,2,1,16,8,1,3,1,5,0,0,1,3,0,2,2,2,,2,0,0,0,0,7,0,0,0,3,0,2800,2,2,0,53090,329560,08/26/2013,01323855003,265000,-87.7933918462251,41.8715476483919,813200,,0,909 S EUCLID AVE OAK PARK,MF,4,61,2,,,,211,0,,0.666082760885796,0,0,1,,2013,55,28,3,8,2,1,3721,6.1,37.209999999999994,31236921,7840000,1,0,60,74.75961476626267,7.810249675906654,52.91502622129181,2760,2
16184030280000,211,60,4682,27,2,4,2,1,16,8,1,3,1,5,0,0,3,,0,2,0,2,,2,0,0,0,0,7,0,0,0,3,0,2800,2,2,0,44470,339690,08/26/2013,01323855012,260000,-87.7930523750745,41.871548654598,813200,,0,915 S EUCLID AVE OAK PARK,MF,4,61,2,,,,211,0,,0.664083379380517,0,0,0,,2013,55,28,3,8,2,1,3721,6.1,37.209999999999994,21921124,7840000,1,0,60,68.42514157822401,7.810249675906654,52.91502622129181,2760,2
16184040110000,202,60,3654,27,1,0,1,1,4,2,1,3,2,5,0,0,2,3,0,2,0,2,,2,0,0,0,0,7,0,0,0,3,0,880,2,2,0,34710,193510,08/21/2015,01523357014,162000,-87.7923880019707,41.8711029104603,813200,,0,938 S EUCLID AVE OAK PARK,SF,1,96,1,,,,,0,,0.75093477353845,0,0,0,,2015,63,32,3,8,2,0,9216,9.6,92.16,13351716,774400,1,0,60,60.44832503882965,9.797958971132712,29.664793948382652,2760,2
